Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
4/26/2012,106.42,108.881,106.0101,108.52,2343200,0,1,51.28128375,52.46718151,51.08376263,52.29322414,4686400
4/25/2012,105.38,106.51,104.59,106.43,2859100,0,1,50.78013232,51.32465263,50.39944999,51.28610252,5718200
4/24/2012,104.11,104.93,103.4,104.45,2256200,0,1,50.16814933,50.56328796,49.8260171,50.3319873,4512400
4/23/2012,100.61,103.77,100.59,103.6,1885800,0,1,48.48158202,50.00431136,48.47194449,49.92239238,3771600
4/20/2012,104.89,105.5,102.79,103.03,1688300,0,1,50.5440129,50.83795749,49.53207251,49.64772284,3376600
4/19/2012,104.3,105.29,103.31,103.96,1560800,0,1,50.25970584,50.73676345,49.78264823,50.09586787,3121600
4/18/2012,104.39,104.98,103.57,104.17,1906700,0,1,50.30307471,50.58738177,49.90793609,50.19706191,3813400
4/17/2012,103.92,105.31,103.53,104.8,2054200,0,1,50.07659282,50.74640098,49.88866103,50.50064403,4108400
4/16/2012,103.86,105.12,101.83,102.77,1537000,0,1,50.04768023,50.65484447,49.06947119,49.52243499,3074000
4/13/2012,104.73,105.3,103.1,103.33,1509300,0,1,50.46691268,50.74158221,49.68145419,49.79228576,3018600
4/12/2012,103,105.65,102.94,105.22,3172600,0.17,1,49.63326655,50.91023894,49.60435397,50.7030321,6345200
4/11/2012,105.18,105.52,102.51,102.95,3008600,0,1,50.6020013,50.76557498,49.31746675,49.52915035,6017200
4/10/2012,107.44,107.72,103.81,104,3302100,0,1,51.68928522,51.82399296,49.94289556,50.03430438,6604200
4/9/2012,106.95,108.03,106.61,107.44,2722600,0,1,51.45354667,51.97313368,51.28997298,51.68928522,5445200
4/5/2012,110.12,111.47,108.85,109.18,2314900,0,1,52.97863075,53.62811451,52.36763492,52.52639762,4629800
4/4/2012,112.06,112.39,109.7,110.52,1563800,0,1,53.91196297,54.07072567,52.77656914,53.17107039,3127600
4/3/2012,112.63,113.7,112.17,113.56,2323700,0,1,54.18618945,54.70096546,53.96488387,54.63361159,4647400
4/2/2012,110.99,114.33,110.32,113.35,1949600,0,1,53.39718695,55.00405788,53.07485057,54.53258079,3899200
3/30/2012,109.48,111.48,108.76,111.1,1770600,0,1,52.67072734,53.6329255,52.32433601,53.45010785,3541200
3/29/2012,108.49,109.26,107.15,109.02,1442600,0,1,52.19443925,52.56488555,51.54976649,52.44942177,2885200
3/28/2012,110.74,110.95,108.5,109.63,1747800,0,1,53.27691218,53.37794299,52.19925024,52.74289221,3495600
3/27/2012,112.46,112.53,110.915,111.28,1460400,0,1,54.1044026,54.13807954,53.36110452,53.53670569,2920800
3/26/2012,112.76,113.2,111.61,112.16,1370700,0,1,54.24873233,54.46041592,53.69546838,53.96007288,2741400
3/23/2012,110.48,112.655,110.16,111.73,2299500,0,1,53.15182642,54.19821692,52.99787472,53.75320027,4599000
3/22/2012,112.36,113.14,109.86,110.35,2281100,0,1,54.0562927,54.43154998,52.85354499,53.08928354,4562200
3/21/2012,114.71,115.1,113.07,113.81,1651700,0,1,55.18687553,55.37450418,54.39787304,54.75388636,3303400
3/20/2012,116.14,116.14,114.15,114.71,1724800,0,1,55.87484722,55.87484722,54.91746005,55.18687553,3449600
3/19/2012,116.65,117.97,116.11,117.39,1693100,0,1,56.12020775,56.75525854,55.86041425,56.47622107,3386200
3/16/2012,116.36,117.87,115.79,116.78,2737300,0,1,55.98068902,56.70714863,55.70646254,56.18275063,5474600
